weibo_id,any_paper,max_confidence,total_links,user_id,user_authentication,retweet_count,comment_count,like_count
530,True,high,1,1945345954.0,普通用户,0,0,0
531,True,high,1,2279408463.0,蓝V,0,0,0
532,True,high,1,3097251601.0,蓝V,0,0,0
533,True,high,1,1665808371.0,红V,0,0,0
534,True,high,1,5329434101.0,蓝V,0,0,0
535,True,high,1,7303936026.0,普通用户,0,0,0
536,True,high,1,3097251601.0,蓝V,0,0,0
537,True,high,1,1877686643.0,蓝V,0,0,0
538,True,high,1,5107569889.0,蓝V,0,0,0
539,True,high,2,2126427211.0,黄V,0,0,0
540,True,high,1,1730177302.0,蓝V,0,0,0
541,True,low,1,2149904042.0,普通用户,0,0,0
542,True,high,1,5514691132.0,普通用户,0,0,0
543,True,high,1,5514691132.0,普通用户,0,0,0
544,True,high,1,1730177302.0,蓝V,0,0,0
545,True,high,1,5599962053.0,普通用户,0,0,0
546,True,high,1,5599962053.0,普通用户,0,0,0
547,True,high,1,5599962053.0,普通用户,0,0,0
548,True,high,1,5329434101.0,蓝V,0,0,0
549,True,high,1,5599962053.0,普通用户,0,0,0
550,True,high,1,5599962053.0,普通用户,0,0,0
551,True,high,1,5599962053.0,普通用户,0,0,0
552,True,high,1,5599962053.0,普通用户,0,0,0
553,True,high,1,5599962053.0,普通用户,0,0,0
554,True,high,1,5599962053.0,普通用户,0,0,0
555,True,high,1,5599962053.0,普通用户,0,0,0
556,True,high,1,5599962053.0,普通用户,0,0,0
557,True,high,1,1235572171.0,蓝V,0,0,0
558,True,high,1,5599962053.0,普通用户,0,0,0
559,True,high,2,5599962053.0,普通用户,0,0,0
560,True,high,2,5599962053.0,普通用户,0,0,0
561,True,high,1,5599962053.0,普通用户,0,0,0
562,True,high,2,5599962053.0,普通用户,0,0,0
563,True,high,1,1945345954.0,普通用户,0,0,0
564,True,high,2,5599962053.0,普通用户,0,0,0
565,True,high,2,5599962053.0,普通用户,0,0,0
566,True,high,2,5599962053.0,普通用户,0,0,0
567,True,high,2,5599962053.0,普通用户,0,0,0
568,True,high,1,1730177302.0,蓝V,0,0,0
569,True,high,2,5599962053.0,普通用户,0,0,0
570,True,high,2,5599962053.0,普通用户,0,0,0
571,True,high,2,5599962053.0,普通用户,0,0,0
572,True,high,2,5599962053.0,普通用户,0,0,0
573,True,high,2,5599962053.0,普通用户,0,0,0
574,True,high,1,1730177302.0,蓝V,0,0,0
575,True,high,2,5599962053.0,普通用户,0,0,0
576,True,high,2,5599962053.0,普通用户,0,0,0
577,True,high,2,5599962053.0,普通用户,0,0,0
578,True,high,2,5599962053.0,普通用户,0,0,0
579,True,high,2,5599962053.0,普通用户,0,0,0
580,True,high,2,5599962053.0,普通用户,0,0,0
581,True,high,1,1730177302.0,蓝V,0,0,0
582,True,high,2,5599962053.0,普通用户,0,0,0
583,True,high,2,5599962053.0,普通用户,0,0,0
584,True,high,2,5599962053.0,普通用户,0,0,0
585,True,high,2,5599962053.0,普通用户,0,0,0
586,True,high,2,5599962053.0,普通用户,0,0,0
587,True,high,2,5599962053.0,普通用户,0,0,0
588,True,high,2,5599962053.0,普通用户,0,0,0
589,True,high,2,5599962053.0,普通用户,0,0,0
590,True,high,1,6451404278.0,蓝V,0,0,0
591,True,high,1,1235572171.0,蓝V,0,0,0
592,True,high,2,5599962053.0,普通用户,0,0,0
593,True,high,2,5599962053.0,普通用户,0,0,0
594,True,high,1,6684374689.0,蓝V,0,0,0
595,True,high,2,5599962053.0,普通用户,0,0,0
596,True,high,2,5599962053.0,普通用户,0,0,0
597,True,high,2,5599962053.0,普通用户,0,0,0
598,True,high,2,5599962053.0,普通用户,0,0,0
599,True,high,2,5599962053.0,普通用户,0,0,0
600,True,high,2,5599962053.0,普通用户,0,0,0
601,True,high,1,1729014640.0,蓝V,0,0,0
602,True,high,2,5599962053.0,普通用户,0,0,0
603,True,high,1,1729014640.0,蓝V,0,0,0
604,True,high,2,5599962053.0,普通用户,0,0,0
605,True,high,1,1729014640.0,蓝V,0,0,0
606,True,high,1,5329434101.0,蓝V,0,0,0
607,True,high,1,1730177302.0,蓝V,0,0,0
608,True,high,2,5599962053.0,普通用户,0,0,0
609,True,high,2,5599962053.0,普通用户,0,0,0
610,True,high,2,5599962053.0,普通用户,0,0,0
611,True,high,2,5599962053.0,普通用户,0,0,0
612,True,high,2,5599962053.0,普通用户,0,0,0
613,True,high,2,5599962053.0,普通用户,0,0,0
614,True,high,2,5599962053.0,普通用户,0,0,0
615,True,high,1,1730177302.0,蓝V,0,0,0
616,True,high,1,1729014640.0,蓝V,0,0,0
617,True,high,2,5599962053.0,普通用户,0,0,0
618,True,high,1,1870858943.0,蓝V,0,0,0
619,True,high,2,5599962053.0,普通用户,0,0,0
620,True,high,1,3097251601.0,蓝V,0,0,0
621,True,high,2,5599962053.0,普通用户,0,0,0
622,True,high,2,5599962053.0,普通用户,0,0,0
623,True,high,2,5599962053.0,普通用户,0,0,0
624,True,high,2,5599962053.0,普通用户,0,0,0
625,True,high,2,5599962053.0,普通用户,0,0,0
626,True,high,2,5599962053.0,普通用户,0,0,0
627,True,high,2,1764919567.0,红V,0,0,0
628,True,high,2,5599962053.0,普通用户,0,0,0
629,True,high,2,5599962053.0,普通用户,0,0,0
630,True,high,1,1729014640.0,蓝V,0,0,0
631,True,high,2,5599962053.0,普通用户,0,0,0
632,True,high,2,5599962053.0,普通用户,0,0,0
633,True,high,2,5599962053.0,普通用户,0,0,0
634,True,high,1,1729014640.0,蓝V,0,0,0
635,True,high,2,5599962053.0,普通用户,0,0,0
636,True,high,2,5599962053.0,普通用户,0,0,0
637,True,high,1,3710258141.0,金V,0,0,0
638,True,high,2,5599962053.0,普通用户,0,0,0
639,True,high,1,1729014640.0,蓝V,0,0,0
640,True,high,2,5599962053.0,普通用户,0,0,0
641,True,high,1,1870858943.0,蓝V,0,0,0
642,True,high,1,1870858943.0,蓝V,0,0,0
643,True,high,1,1870858943.0,蓝V,0,0,0
644,True,high,1,1729014640.0,蓝V,0,0,0
645,True,high,1,1729014640.0,蓝V,0,0,0
646,True,high,1,1729014640.0,蓝V,0,0,0
647,True,high,1,1729014640.0,蓝V,0,0,0
648,True,high,1,1729014640.0,蓝V,0,0,0
649,True,high,1,1894295570.0,蓝V,0,0,0
650,True,high,1,6526109246.0,普通用户,0,0,0
651,True,high,1,5329434101.0,蓝V,0,0,0
652,True,high,1,2427364747.0,蓝V,0,0,0
653,True,high,1,3097251601.0,蓝V,0,0,0
654,True,high,1,5953063530.0,普通用户,0,0,0
655,True,high,1,2427364747.0,蓝V,0,0,0
656,True,high,1,6320096202.0,普通用户,0,0,0
657,True,high,1,1729014640.0,蓝V,0,0,0
658,True,high,1,5976873363.0,普通用户,0,0,0
659,True,high,1,5599962053.0,普通用户,0,0,0
660,True,high,1,1729014640.0,蓝V,0,0,0
661,True,high,1,5599962053.0,普通用户,0,0,0
662,True,high,1,5599962053.0,普通用户,0,0,0
663,True,high,1,1730177302.0,蓝V,0,0,0
664,True,high,1,5599962053.0,普通用户,0,0,0
665,True,high,1,5599962053.0,普通用户,0,0,0
666,True,high,1,1870858943.0,蓝V,0,0,0
667,True,high,1,1729014640.0,蓝V,0,0,0
668,True,high,1,2427364747.0,蓝V,0,0,0
669,True,high,1,1729014640.0,蓝V,0,0,0
670,True,high,1,5599962053.0,普通用户,0,0,0
671,True,high,1,2427364747.0,蓝V,0,0,0
672,True,high,1,1729014640.0,蓝V,0,0,0
673,True,high,1,6684374689.0,蓝V,0,0,0
674,True,high,1,5599962053.0,普通用户,0,0,0
675,True,high,1,1870858943.0,蓝V,0,0,0
676,True,high,1,2427364747.0,蓝V,0,0,0
677,True,high,1,1870858943.0,蓝V,0,0,0
678,True,high,1,1764919567.0,红V,0,0,0
679,True,high,2,1729014640.0,蓝V,0,0,0
680,True,high,1,5599962053.0,普通用户,0,0,0
681,True,high,1,3889212468.0,普通用户,0,0,0
682,True,high,1,5599962053.0,普通用户,0,0,0
683,True,high,1,5599962053.0,普通用户,0,0,0
684,True,high,1,2427364747.0,蓝V,0,0,0
685,True,high,1,1729014640.0,蓝V,0,0,0
686,True,high,1,5976873363.0,普通用户,0,0,0
687,True,high,1,5599962053.0,普通用户,0,0,0
688,True,high,1,5976873363.0,普通用户,0,0,0
689,True,high,1,5599962053.0,普通用户,0,0,0
690,True,high,1,2279408463.0,蓝V,0,0,0
691,True,high,1,2427364747.0,蓝V,0,0,0
692,True,high,1,5599962053.0,普通用户,0,0,0
693,True,high,1,5599962053.0,普通用户,0,0,0
694,True,high,1,2427364747.0,蓝V,0,0,0
695,True,high,1,1764919567.0,红V,0,0,0
696,True,high,2,5329434101.0,蓝V,0,0,0
697,True,high,1,5599962053.0,普通用户,0,0,0
698,True,high,1,5599962053.0,普通用户,0,0,0
699,True,high,2,3710258141.0,金V,0,0,0
700,True,high,1,5976873363.0,普通用户,0,0,0
701,True,high,1,1730177302.0,蓝V,0,0,0
702,True,high,1,3097251601.0,蓝V,0,0,0
703,True,high,1,2427364747.0,蓝V,0,0,0
704,True,high,1,1729014640.0,蓝V,0,0,0
705,True,high,1,1729014640.0,蓝V,0,0,0
706,True,high,1,1730177302.0,蓝V,0,0,0
707,True,high,1,5599962053.0,普通用户,0,0,0
708,True,high,1,5599962053.0,普通用户,0,0,0
709,True,high,1,6245734497.0,普通用户,0,0,0
710,True,high,1,5599962053.0,普通用户,0,0,0
711,True,high,1,5599962053.0,普通用户,0,0,0
712,True,high,1,1729014640.0,蓝V,0,0,0
713,True,high,1,1870858943.0,蓝V,0,0,0
714,True,high,1,5976873363.0,普通用户,0,0,0
715,False,none,1,2085920047.0,蓝V,0,0,0
716,True,high,1,1729014640.0,蓝V,0,0,0
717,True,high,1,7472274415.0,普通用户,0,0,0
718,True,high,1,1699305164.0,普通用户,0,0,0
719,True,high,1,5356414944.0,蓝V,0,0,0
720,True,high,1,5599962053.0,普通用户,0,0,0
721,True,high,1,5514691132.0,普通用户,0,0,0
722,True,high,1,7472274415.0,普通用户,0,0,0
723,True,high,1,5514691132.0,普通用户,0,0,0
724,True,high,1,5329434101.0,蓝V,0,0,0
725,True,high,1,3710258141.0,金V,0,0,0
726,True,high,1,7472274415.0,普通用户,0,0,0
727,True,high,1,5599962053.0,普通用户,0,0,0
728,True,high,1,5599962053.0,普通用户,0,0,0
729,True,high,1,2427364747.0,蓝V,0,0,0
730,True,high,1,7472274415.0,普通用户,0,0,0
731,True,high,1,2794083144.0,蓝V,0,0,0
732,True,high,1,6684374689.0,蓝V,0,0,0
733,True,high,1,1729014640.0,蓝V,0,0,0
734,True,high,1,5329434101.0,蓝V,0,0,0
735,True,high,1,5329434101.0,蓝V,0,0,0
736,True,high,1,5976873363.0,普通用户,0,0,0
737,True,high,1,6684374689.0,蓝V,0,0,0
738,True,high,1,6684374689.0,蓝V,0,0,0
739,True,high,1,5976873363.0,普通用户,0,0,0
740,True,high,1,5599962053.0,普通用户,0,0,0
741,True,high,1,6684374689.0,蓝V,0,0,0
742,True,high,1,5599962053.0,普通用户,0,0,0
743,True,high,1,5245487385.0,蓝V,0,0,0
744,True,high,1,5599962053.0,普通用户,0,0,0
745,True,high,1,5599962053.0,普通用户,0,0,0
746,True,high,1,5599962053.0,普通用户,0,0,0
747,True,medium,1,3057182845.0,蓝V,0,0,0
748,True,high,1,5599962053.0,普通用户,0,0,0
749,True,high,1,5599962053.0,普通用户,0,0,0
750,True,high,1,2427364747.0,蓝V,0,0,0
751,True,high,1,3941871067.0,普通用户,0,0,0
752,True,high,1,5599962053.0,普通用户,0,0,0
753,True,high,1,5976873363.0,普通用户,0,0,0
754,True,high,1,1729014640.0,蓝V,0,0,0
755,True,high,1,5599962053.0,普通用户,0,0,0
756,True,high,1,2424618195.0,蓝V,0,0,0
757,True,high,1,1730177302.0,蓝V,0,0,0
758,True,high,1,5599962053.0,普通用户,0,0,0
759,True,high,1,5514691132.0,普通用户,0,0,0
760,True,high,1,5599962053.0,普通用户,0,0,0
761,True,high,1,1729014640.0,蓝V,0,0,0
762,True,high,1,5599962053.0,普通用户,0,0,0
763,True,high,1,5599962053.0,普通用户,0,0,0
764,True,high,1,5599962053.0,普通用户,0,0,0
765,True,high,1,7472274415.0,普通用户,0,0,0
766,True,high,1,5599962053.0,普通用户,0,0,0
767,True,high,1,7472274415.0,普通用户,0,0,0
768,True,high,1,5976873363.0,普通用户,0,0,0
769,True,high,1,1870858943.0,蓝V,0,0,0
770,True,high,1,1870858943.0,蓝V,0,0,0
771,True,high,1,1464484735.0,普通用户,0,0,0
772,True,high,1,2427364747.0,蓝V,0,0,0
773,True,high,1,5329434101.0,蓝V,0,0,0
774,True,high,1,1995374987.0,普通用户,0,0,0
775,True,high,1,6526109246.0,普通用户,0,0,0
776,True,high,1,7495031452.0,普通用户,0,0,0
777,True,high,1,5329434101.0,蓝V,0,0,0
778,True,high,3,1729014640.0,蓝V,0,0,0
779,True,high,1,1729014640.0,蓝V,0,0,0
780,True,high,1,5329434101.0,蓝V,0,0,0
781,True,high,1,1870858943.0,蓝V,0,0,0
782,True,high,1,1870858943.0,蓝V,0,0,0
783,True,high,1,5599962053.0,普通用户,0,0,0
784,True,high,1,5599962053.0,普通用户,0,0,0
785,True,high,1,5599962053.0,普通用户,0,0,0
786,True,high,1,5599962053.0,普通用户,0,0,0
787,True,high,1,5599962053.0,普通用户,0,0,0
788,True,high,1,3097251601.0,蓝V,0,0,0
789,True,high,1,2427364747.0,蓝V,0,0,0
790,True,high,1,1729014640.0,蓝V,0,0,0
791,True,high,1,2427364747.0,蓝V,0,0,0
792,True,high,1,1464484735.0,普通用户,0,0,0
793,True,high,1,1729014640.0,蓝V,0,0,0
794,True,high,1,1729014640.0,蓝V,0,0,0
795,True,high,1,1958957737.0,蓝V,0,0,0
796,True,high,1,1870858943.0,蓝V,0,0,0
797,True,high,1,1729014640.0,蓝V,0,0,0
798,True,high,1,5976873363.0,普通用户,0,0,0
799,True,high,1,5599962053.0,普通用户,0,0,0
800,True,high,1,1729014640.0,蓝V,0,0,0
801,True,high,1,1729014640.0,蓝V,0,0,0
802,True,high,1,2810904414.0,黄V,0,0,0
803,True,high,1,6536754860.0,蓝V,0,0,0
804,True,high,1,5976873363.0,普通用户,0,0,0
805,True,high,1,5329434101.0,蓝V,0,0,0
806,True,high,1,5599962053.0,普通用户,0,0,0
807,True,high,1,5599962053.0,普通用户,0,0,0
808,True,high,1,5356414944.0,蓝V,0,0,0
809,True,high,1,3097251601.0,蓝V,0,0,0
810,True,high,1,5976873363.0,普通用户,0,0,0
811,True,high,1,5976873363.0,普通用户,0,0,0
812,True,high,1,5599962053.0,普通用户,0,0,0
813,True,high,1,5329434101.0,蓝V,0,0,0
814,True,high,1,2427364747.0,蓝V,0,0,0
815,True,high,1,5599962053.0,普通用户,0,0,0
816,True,high,1,5599962053.0,普通用户,0,0,0
817,True,high,1,5599962053.0,普通用户,0,0,0
818,True,high,1,5599962053.0,普通用户,0,0,0
819,True,high,1,5599962053.0,普通用户,0,0,0
820,True,high,1,5599962053.0,普通用户,0,0,0
821,True,high,1,5599962053.0,普通用户,0,0,0
822,True,high,1,2427364747.0,蓝V,0,0,0
823,True,high,1,1729014640.0,蓝V,0,0,0
824,True,high,1,5599962053.0,普通用户,0,0,0
825,True,high,1,5329434101.0,蓝V,0,0,0
826,True,high,1,5329434101.0,蓝V,0,0,0
827,True,high,1,5976873363.0,普通用户,0,0,0
828,True,high,1,5976873363.0,普通用户,0,0,0
829,True,high,1,5976873363.0,普通用户,0,0,0
830,True,high,2,2427364747.0,蓝V,0,0,0
831,True,high,1,5976873363.0,普通用户,0,0,0
832,True,high,1,5976873363.0,普通用户,0,0,0
833,True,high,1,5976873363.0,普通用户,0,0,0
834,True,high,1,2427364747.0,蓝V,0,0,0
835,True,high,1,5976873363.0,普通用户,0,0,0
836,True,high,1,1729014640.0,蓝V,0,0,0
837,True,high,2,1729014640.0,蓝V,0,0,0
838,True,high,3,2427364747.0,蓝V,0,0,0
839,True,high,1,1729014640.0,蓝V,0,0,0
840,True,high,1,2678093863.0,普通用户,0,0,0
841,True,high,2,1729014640.0,蓝V,0,0,0
842,True,high,1,5976873363.0,普通用户,0,0,0
843,True,high,1,5514691132.0,普通用户,0,0,0
844,True,high,1,6704969204.0,蓝V,0,0,0
845,True,high,1,1729014640.0,蓝V,0,0,0
846,True,high,1,2427364747.0,蓝V,0,0,0
847,True,high,1,2427364747.0,蓝V,0,0,0
848,True,high,1,5976873363.0,普通用户,0,0,0
849,True,high,3,1729014640.0,蓝V,0,0,0
850,True,high,1,1729014640.0,蓝V,0,0,0
851,True,high,1,5329434101.0,蓝V,0,0,0
852,True,high,1,2279408463.0,蓝V,0,0,0
853,True,high,1,5976873363.0,普通用户,0,0,0
854,True,high,1,5599962053.0,普通用户,0,0,0
855,True,high,1,5976873363.0,普通用户,0,0,0
856,True,high,1,5976873363.0,普通用户,0,0,0
857,True,high,1,1870858943.0,蓝V,0,0,0
858,True,high,1,5599962053.0,普通用户,0,0,0
859,True,high,1,1870858943.0,蓝V,0,0,0
860,True,high,1,1870858943.0,蓝V,0,0,0
861,True,high,1,1729014640.0,蓝V,0,0,0
862,True,high,2,1729014640.0,蓝V,0,0,0
863,True,high,1,1729014640.0,蓝V,0,0,0
864,True,high,3,1729014640.0,蓝V,0,0,0
865,True,high,1,5976873363.0,普通用户,0,0,0
866,True,high,1,5976873363.0,普通用户,0,0,0
867,True,high,1,5633464636.0,蓝V,0,0,0
868,True,high,1,2108671043.0,普通用户,0,0,0
869,True,high,1,1729014640.0,蓝V,0,0,0
870,True,high,1,5340174229.0,蓝V,0,0,0
871,True,high,1,5599962053.0,普通用户,0,0,0
872,True,high,1,5599962053.0,普通用户,0,0,0
873,True,high,1,5976873363.0,普通用户,0,0,0
874,True,high,1,5599962053.0,普通用户,0,0,0
875,True,high,1,5976873363.0,普通用户,0,0,0
876,True,high,1,5599962053.0,普通用户,0,0,0
877,True,high,1,5976873363.0,普通用户,0,0,0
878,True,high,2,1729014640.0,蓝V,0,0,0
879,True,high,1,2678093863.0,普通用户,0,0,0
880,True,high,1,5599962053.0,普通用户,0,0,0
881,True,high,1,5329434101.0,蓝V,0,0,0
882,True,high,5,1764919567.0,红V,0,0,0
883,True,high,1,1729014640.0,蓝V,0,0,0
884,True,high,1,2427364747.0,蓝V,0,0,0
885,True,high,1,2427364747.0,蓝V,0,0,0
886,True,high,1,5356414944.0,蓝V,0,0,0
887,True,high,1,5599962053.0,普通用户,0,0,0
888,True,high,1,3543329232.0,蓝V,0,0,0
889,True,high,1,1870858943.0,蓝V,0,0,0
890,True,high,1,1870858943.0,蓝V,0,0,0
891,True,high,1,2794083144.0,蓝V,0,0,0
892,True,high,1,5329434101.0,蓝V,0,0,0
893,True,high,1,3543329232.0,蓝V,0,0,0
894,True,high,1,5599962053.0,普通用户,0,0,0
895,True,high,1,5599962053.0,普通用户,0,0,0
896,True,high,1,6433304918.0,蓝V,0,0,0
897,True,high,1,5599962053.0,普通用户,0,0,0
898,True,high,1,5599962053.0,普通用户,0,0,0
899,True,high,1,5599962053.0,普通用户,0,0,0
900,True,high,1,1496878501.0,金V,0,0,0
901,True,high,3,5329434101.0,蓝V,0,0,0
902,True,high,1,1729014640.0,蓝V,0,0,0
903,True,high,1,2427364747.0,蓝V,0,0,0
904,True,high,1,5599962053.0,普通用户,0,0,0
905,True,high,1,1870858943.0,蓝V,0,0,0
906,True,high,1,5599962053.0,普通用户,0,0,0
907,True,high,1,5599962053.0,普通用户,0,0,0
908,True,high,1,5599962053.0,普通用户,0,0,0
909,True,high,2,5329434101.0,蓝V,0,0,0
910,True,high,1,2427364747.0,蓝V,0,0,0
911,True,high,1,1730177302.0,蓝V,0,0,0
912,True,high,1,5976873363.0,普通用户,0,0,0
913,True,high,1,5599962053.0,普通用户,0,0,0
914,True,high,1,5599962053.0,普通用户,0,0,0
915,True,high,1,5329434101.0,蓝V,0,0,0
916,True,high,1,1917491813.0,红V,0,0,0
917,True,high,1,1729014640.0,蓝V,0,0,0
918,True,high,1,1729014640.0,蓝V,0,0,0
919,True,high,1,5976873363.0,普通用户,0,0,0
920,True,high,1,5976873363.0,普通用户,0,0,0
921,True,high,1,5976873363.0,普通用户,0,0,0
922,True,high,1,5976873363.0,普通用户,0,0,0
923,True,high,1,1729014640.0,蓝V,0,0,0
924,True,high,1,2427364747.0,蓝V,0,0,0
925,True,high,1,5599962053.0,普通用户,0,0,0
926,True,high,1,5599962053.0,普通用户,0,0,0
927,True,high,1,2279408463.0,蓝V,0,0,0
928,True,high,1,5329434101.0,蓝V,0,0,0
929,True,high,1,1729014640.0,蓝V,0,0,0
930,True,high,1,2427364747.0,蓝V,0,0,0
931,True,high,1,1729014640.0,蓝V,0,0,0
932,True,high,1,1764919567.0,红V,0,0,0
933,True,high,1,5599962053.0,普通用户,0,0,0
934,True,high,1,5599962053.0,普通用户,0,0,0
935,True,high,1,1764919567.0,红V,0,0,0
936,True,high,1,1729014640.0,蓝V,0,0,0
937,True,high,1,2427364747.0,蓝V,0,0,0
938,True,high,1,5976873363.0,普通用户,0,0,0
939,True,high,1,5341251100.0,蓝V,0,0,0
940,True,high,1,2427364747.0,蓝V,0,0,0
941,True,high,1,2427364747.0,蓝V,0,0,0
942,True,high,1,2427364747.0,蓝V,0,0,0
943,True,high,1,5599962053.0,普通用户,0,0,0
944,True,high,1,2794083144.0,蓝V,0,0,0
945,True,high,1,5599962053.0,普通用户,0,0,0
946,True,high,1,2427364747.0,蓝V,0,0,0
947,True,high,1,5329434101.0,蓝V,0,0,0
948,True,high,1,5329434101.0,蓝V,0,0,0
949,True,high,1,1729014640.0,蓝V,0,0,0
950,True,high,1,6596265412.0,普通用户,0,0,0
951,True,high,1,2794083144.0,蓝V,0,0,0
952,True,high,1,1894295570.0,蓝V,0,0,0
953,True,high,1,1729014640.0,蓝V,0,0,0
954,True,high,1,5329434101.0,蓝V,0,0,0
955,True,high,1,1729014640.0,蓝V,0,0,0
956,True,high,1,5356414944.0,蓝V,0,0,0
957,True,high,1,5976873363.0,普通用户,0,0,0
958,True,high,1,2427364747.0,蓝V,0,0,0
959,True,high,1,5514691132.0,普通用户,0,0,0
960,True,high,1,2427364747.0,蓝V,0,0,0
961,True,high,1,2427364747.0,蓝V,0,0,0
962,True,high,1,2794083144.0,蓝V,0,0,0
963,True,high,1,5633464636.0,蓝V,0,0,0
964,True,high,1,1730177302.0,蓝V,0,0,0
965,True,high,1,1729014640.0,蓝V,0,0,0
966,True,high,1,2427364747.0,蓝V,0,0,0
967,True,high,1,5976873363.0,普通用户,0,0,0
968,True,high,1,1870858943.0,蓝V,0,0,0
969,True,high,1,5599962053.0,普通用户,0,0,0
970,True,high,1,5602911905.0,蓝V,0,0,0
971,True,high,1,5329434101.0,蓝V,0,0,0
972,True,high,1,5599962053.0,普通用户,0,0,0
973,True,high,1,5599962053.0,普通用户,0,0,0
974,True,high,1,2427364747.0,蓝V,0,0,0
975,True,high,1,1729014640.0,蓝V,0,0,0
976,True,high,2,2427364747.0,蓝V,0,0,0
977,True,high,2,1729014640.0,蓝V,0,0,0
978,True,high,1,1729014640.0,蓝V,0,0,0
979,True,high,1,1729014640.0,蓝V,0,0,0
980,True,high,1,2427364747.0,蓝V,0,0,0
981,True,high,1,5976873363.0,普通用户,0,0,0
982,True,high,1,5976873363.0,普通用户,0,0,0
983,True,high,1,3275213384.0,蓝V,0,0,0
984,True,high,1,5976873363.0,普通用户,0,0,0
985,True,high,1,5599962053.0,普通用户,0,0,0
986,True,high,1,5329434101.0,蓝V,0,0,0
987,True,high,1,5329434101.0,蓝V,0,0,0
988,True,high,1,1870858943.0,蓝V,0,0,0
989,True,high,1,5514691132.0,普通用户,0,0,0
990,True,medium,1,2126427211.0,黄V,0,0,0
991,True,high,1,2427364747.0,蓝V,0,0,0
992,True,high,1,5599962053.0,普通用户,0,0,0
993,True,high,1,5599962053.0,普通用户,0,0,0
994,True,high,1,1729014640.0,蓝V,0,0,0
995,True,high,1,5599962053.0,普通用户,0,0,0
996,True,high,1,5976873363.0,普通用户,0,0,0
997,True,high,1,5356414944.0,蓝V,0,0,0
998,True,high,1,5514691132.0,普通用户,0,0,0
999,True,high,1,5599962053.0,普通用户,0,0,0
1000,True,high,1,2657633095.0,蓝V,0,0,0
1001,True,high,1,2427364747.0,蓝V,0,0,0
1002,True,high,1,2427364747.0,蓝V,0,0,0
1003,True,high,1,5599962053.0,普通用户,0,0,0
1004,True,high,1,1729014640.0,蓝V,0,0,0
1005,True,high,1,1729014640.0,蓝V,0,0,0
1006,True,high,1,1729014640.0,蓝V,0,0,0
1007,True,high,1,1894295570.0,蓝V,0,0,0
1008,True,high,1,2427364747.0,蓝V,0,0,0
1009,True,high,1,5599962053.0,普通用户,0,0,0
1010,True,high,1,1870858943.0,蓝V,0,0,0
1011,True,high,1,1730177302.0,蓝V,0,0,0
1012,True,high,1,7006367380.0,蓝V,0,0,0
1013,True,high,1,5976873363.0,普通用户,0,0,0
1014,True,high,1,5356414944.0,蓝V,0,0,0
1015,True,high,1,1235572171.0,蓝V,0,0,0
1016,True,high,1,5953063530.0,普通用户,0,0,0
1017,True,high,1,5356414944.0,蓝V,0,0,0
1018,True,high,1,2427364747.0,蓝V,0,0,0
1019,True,high,1,1729014640.0,蓝V,0,0,0
1020,True,high,1,1729014640.0,蓝V,0,0,0
1021,True,high,1,2794083144.0,蓝V,0,0,0
1022,True,high,1,1764919567.0,红V,0,0,0
1023,True,high,1,5976873363.0,普通用户,0,0,0
1024,True,high,1,3275213384.0,蓝V,0,0,0
1025,True,high,1,1642632622.0,蓝V,0,0,0
1026,True,high,10,3710258141.0,金V,0,0,0
1027,True,medium,1,5662898461.0,蓝V,0,0,0
1028,True,high,1,1870858943.0,蓝V,0,0,0
1029,True,high,1,1729014640.0,蓝V,0,0,0
1030,True,high,1,1729014640.0,蓝V,0,0,0
1031,True,high,1,1870858943.0,蓝V,0,0,0
1032,True,high,1,5976873363.0,普通用户,0,0,0
1033,True,high,1,2794083144.0,蓝V,0,0,0
1034,True,high,1,7006367380.0,蓝V,0,0,0
1035,True,high,2,2427364747.0,蓝V,0,0,0
1036,True,high,1,5976873363.0,普通用户,0,0,0
1037,True,high,2,1729014640.0,蓝V,0,0,0
1038,True,high,1,5976873363.0,普通用户,0,0,0
1039,True,high,1,5599962053.0,普通用户,0,0,0
1040,True,high,1,7156379373.0,普通用户,0,0,0
1041,True,high,1,1870858943.0,蓝V,0,0,0
1042,True,high,1,1870858943.0,蓝V,0,0,0
1043,True,high,1,1870858943.0,蓝V,0,0,0
1044,True,high,1,5514691132.0,普通用户,0,0,0
1045,True,high,1,2427364747.0,蓝V,0,0,0
1046,True,high,1,3187541560.0,普通用户,0,0,0
1047,True,high,1,5599962053.0,普通用户,0,0,0
1048,True,high,1,2427364747.0,蓝V,0,0,0
1049,True,high,1,1729014640.0,蓝V,0,0,0
1050,True,high,1,5356414944.0,蓝V,0,0,0
1051,True,high,1,5599962053.0,普通用户,0,0,0
1052,True,high,1,1729014640.0,蓝V,0,0,0
1053,True,high,1,5356414944.0,蓝V,0,0,0
1054,True,high,1,1870858943.0,蓝V,0,0,0
1055,True,high,1,5599962053.0,普通用户,0,0,0
1056,True,high,1,1788935762.0,黄V,0,0,0
1057,True,high,1,1870858943.0,蓝V,0,0,0
1058,True,high,1,1729014640.0,蓝V,0,0,0
1059,True,high,1,5976873363.0,普通用户,0,0,0
1060,True,high,1,5599962053.0,普通用户,0,0,0
1061,True,high,1,1764919567.0,红V,0,0,0
1062,True,high,1,1870858943.0,蓝V,0,0,0
1063,True,high,1,1870858943.0,蓝V,0,0,0
1064,True,high,1,2794083144.0,蓝V,0,0,0
